feature,importance
categorical__reporter_country_TC,0.0
categorical__reporter_country_TJ,0.0
categorical__reporter_country_SENEGAL,0.0
categorical__reporter_country_SERBIA,0.0
categorical__reporter_country_SERBIA AND MONTENEGRO,0.0
categorical__reporter_country_SERBIA AND MONTENEGRO (SEE INDIVIDUAL COUNTRIES),0.0
categorical__reporter_country_SH,0.0
categorical__reporter_country_REUNION,0.0
categorical__reporter_country_KP,0.0
categorical__reporter_country_TRINIDAD AND TOBAGO,0.0
categorical__reporter_country_SAMOA,0.0
categorical__reporter_country_PS,0.0
categorical__reporter_country_PW,0.0
categorical__reporter_country_PY,0.0
categorical__reporter_country_QA,0.0
categorical__reporter_country_QATAR,0.0
categorical__reporter_country_QZ,0.0
categorical__reporter_country_RE,0.0
categorical__reporter_country_RW,0.0
categorical__reporter_country_YUGOSLAVIA,0.0
categorical__reporter_country_ZW,0.0
categorical__reporter_country_UZ,0.0
categorical__reporter_country_VA,0.0
categorical__reporter_country_VATICAN CITY STATE (HOLY SEE),0.0
categorical__reporter_country_LY,0.0
categorical__reporter_country_VI,0.0
categorical__reporter_country_TD,0.0
categorical__reporter_country_UG,0.0
categorical__reporter_country_UGANDA,0.0
categorical__reporter_country_UKRAINE,0.0
categorical__reporter_country_UM,0.0
categorical__reporter_country_UNITED ARAB EMIRATES,0.0
categorical__reporter_country_UNITED STATES MINOR OUTLYING ISLANDS,0.0
categorical__reporter_country_URUGUAY,0.0
categorical__occr_country_BW,0.0
categorical__reporter_country_VIET NAM,0.0
categorical__reporter_country_TF,0.0
categorical__reporter_country_SRI LANKA,0.0
categorical__reporter_country_SS,0.0
categorical__reporter_country_SUDAN,0.0
categorical__reporter_country_SWAZILAND,0.0
categorical__reporter_country_LC,0.0
categorical__reporter_country_LATVIA,0.0
categorical__reporter_country_LAO PEOPLE'S DEMOCRATIC REPUBLIC,0.0
categorical__reporter_country_YE,0.0
categorical__occr_country_AD,0.0
categorical__occr_country_AF,0.0
categorical__occr_country_AG,0.0
categorical__occr_country_AI,0.0
categorical__occr_country_AL,0.0
categorical__reporter_country_VIRGIN ISLANDS (U.S.),0.0
categorical__reporter_country_WALLIS AND FUTUNA ISLANDS,0.0
categorical__reporter_country_WS,0.0
categorical__reporter_country_MACAU,0.0
categorical__reporter_country_MQ,0.0
categorical__reporter_country_MD,0.0
categorical__reporter_country_ME,0.0
categorical__reporter_country_MG,0.0
"categorical__reporter_country_MICRONESIA, FEDERATED STATES OF",0.0
categorical__reporter_country_MK,0.0
categorical__reporter_country_ML,0.0
categorical__reporter_country_SD,0.0
categorical__reporter_country_MN,0.0
"categorical__reporter_country_MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF",0.0
categorical__reporter_country_MALAWI,0.0
categorical__reporter_country_MALAYSIA,0.0
categorical__reporter_country_MALI,0.0
categorical__reporter_country_MALTA,0.0
categorical__reporter_country_MARTINIQUE,0.0
categorical__reporter_country_MAURITIUS,0.0
categorical__reporter_country_MM,0.0
categorical__reporter_country_KG,0.0
categorical__reporter_country_KH,0.0
categorical__reporter_country_KI,0.0
categorical__reporter_country_KM,0.0
"categorical__reporter_country_KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF",0.0
categorical__reporter_country_MU,0.0
categorical__reporter_country_MV,0.0
categorical__reporter_country_MW,0.0
categorical__reporter_country_MP,0.0
categorical__reporter_country_MYANMAR,0.0
categorical__reporter_country_MZ,0.0
categorical__reporter_country_NAMIBIA,0.0
categorical__reporter_country_MO,0.0
categorical__reporter_country_MONACO,0.0
categorical__reporter_country_MONTENEGRO,0.0
categorical__reporter_country_MONTSERRAT,0.0
categorical__reporter_country_MOROCCO,0.0
categorical__reporter_country_KENYA,0.0
categorical__reporter_country_NR,0.0
categorical__reporter_country_NC,0.0
categorical__reporter_country_NEPAL,0.0
categorical__reporter_country_KYRGYZSTAN,0.0
categorical__reporter_country_NETHERLANDS ANTILLES,0.0
categorical__reporter_country_NETHERLANDS ANTILLES (RETIRED CODE),0.0
categorical__reporter_country_NEW CALEDONIA,0.0
categorical__reporter_country_MC,0.0
categorical__reporter_country_KY,0.0
categorical__reporter_country_KW,0.0
categorical__reporter_country_KUWAIT,0.0
categorical__reporter_country_SM,0.0
categorical__reporter_country_SN,0.0
categorical__reporter_country_SO,0.0
categorical__reporter_country_SAUDI ARABIA,0.0
categorical__reporter_country_SB,0.0
categorical__reporter_country_NG,0.0
categorical__reporter_country_PF,0.0
categorical__reporter_country_PG,0.0
categorical__reporter_country_PH,0.0
categorical__reporter_country_KE,0.0
categorical__reporter_country_PK,0.0
categorical__reporter_country_KAZAKHSTAN,0.0
categorical__reporter_country_LA,0.0
categorical__reporter_country_OM,0.0
categorical__reporter_country_NP,0.0
categorical__reporter_country_PAKISTAN,0.0
categorical__reporter_country_PANAMA,0.0
categorical__reporter_country_PARAGUAY,0.0
categorical__reporter_country_KZ,0.0
categorical__reporter_country_NI,0.0
categorical__reporter_country_NICARAGUA,0.0
categorical__reporter_country_NIGERIA,0.0
categorical__reporter_country_NORFOLK ISLAND,0.0
categorical__reporter_country_OMAN,0.0
categorical__occr_country_KN,0.0
categorical__occr_country_KP,0.0
categorical__occr_country_KY,0.0
categorical__occr_country_KZ,0.0
categorical__occr_country_LA,0.0
categorical__occr_country_IS,0.0
categorical__occr_country_JE,0.0
categorical__occr_country_BY,0.0
categorical__occr_country_JO,0.0
categorical__occr_country_KG,0.0
categorical__occr_country_KH,0.0
categorical__occr_country_HT,0.0
categorical__occr_country_ID,0.0
categorical__reporter_country_IQ,0.0
categorical__occr_country_IM,0.0
categorical__reporter_country_INDONESIA,0.0
categorical__occr_country_JM,0.0
categorical__occr_country_GM,0.0
categorical__occr_country_ER,0.0
categorical__occr_country_ET,0.0
categorical__occr_country_EU,0.0
categorical__occr_country_FJ,0.0
categorical__occr_country_CW,0.0
categorical__occr_country_CX,0.0
categorical__reporter_country_HONDURAS,0.0
categorical__occr_country_KM,0.0
categorical__reporter_country_IRAN (ISLAMIC REPUBLIC OF),0.0
categorical__occr_country_DM,0.0
categorical__occr_country_LC,0.0
categorical__occr_country_LI,0.0
categorical__occr_country_LK,0.0
categorical__occr_country_LS,0.0
categorical__occr_country_LV,0.0
categorical__occr_country_LY,0.0
categorical__reporter_country_IRAQ,0.0
categorical__occr_country_MV,0.0
categorical__occr_country_MW,0.0
categorical__occr_country_MC,0.0
categorical__occr_country_MD,0.0
categorical__occr_country_ME,0.0
categorical__occr_country_MG,0.0
categorical__occr_country_MK,0.0
categorical__occr_country_IO,0.0
categorical__occr_country_MM,0.0
categorical__occr_country_TC,0.0
categorical__occr_country_TD,0.0
categorical__occr_country_TG,0.0
categorical__reporter_country_IS,0.0
categorical__occr_country_TJ,0.0
categorical__occr_country_TM,0.0
categorical__reporter_country_EUROPEAN UNION,0.0
categorical__occr_country_ML,0.0
categorical__occr_country_IQ,0.0
categorical__occr_country_OM,0.0
categorical__reporter_country_IM,0.0
categorical__reporter_country_JORDAN,0.0
categorical__occr_country_PG,0.0
categorical__reporter_country_JO,0.0
categorical__occr_country_PS,0.0
categorical__occr_country_MY,0.0
categorical__occr_country_MU,0.0
categorical__occr_country_NC,0.0
categorical__occr_country_NI,0.0
categorical__occr_country_NP,0.0
categorical__reporter_country_ISRAEL,0.0
categorical__occr_country_MN,0.0
categorical__occr_country_MO,0.0
categorical__occr_country_MP,0.0
categorical__occr_country_MQ,0.0
categorical__occr_country_MZ,0.0
categorical__occr_country_BF,0.0
categorical__occr_country_BH,0.0
categorical__occr_country_BI,0.0
categorical__occr_country_AM,0.0
categorical__occr_country_AN,0.0
categorical__occr_country_AO,0.0
categorical__occr_country_AS,0.0
categorical__occr_country_GI,0.0
categorical__occr_country_AW,0.0
categorical__occr_country_AX,0.0
categorical__occr_country_AZ,0.0
categorical__reporter_country_BW,0.0
categorical__reporter_country_BY,0.0
categorical__reporter_country_BZ,0.0
categorical__reporter_country_CAMBODIA,0.0
categorical__reporter_country_CAMEROON,0.0
categorical__reporter_country_GW,0.0
categorical__occr_country_CD,0.0
categorical__occr_country_CG,0.0
categorical__reporter_country_LUXEMBOURG,0.0
categorical__occr_country_CI,0.0
categorical__reporter_country_LT,0.0
categorical__occr_country_CM,0.0
categorical__occr_country_BJ,0.0
categorical__occr_country_BL,0.0
categorical__reporter_country_LK,0.0
categorical__occr_country_BN,0.0
categorical__occr_country_BO,0.0
categorical__occr_country_BQ,0.0
categorical__occr_country_BS,0.0
categorical__occr_country_BT,0.0
categorical__occr_country_BA,0.0
categorical__occr_country_BB,0.0
categorical__reporter_country_LS,0.0
categorical__occr_country_BM,0.0
categorical__occr_country_CU,0.0
categorical__reporter_country_GRENADA,0.0
categorical__reporter_country_BELARUS,0.0
categorical__reporter_country_ICELAND,0.0
categorical__reporter_country_BF,0.0
categorical__reporter_country_BH,0.0
categorical__occr_country_GN,0.0
categorical__reporter_country_CAPE VERDE,0.0
categorical__occr_country_GU,0.0
categorical__reporter_country_HT,0.0
categorical__occr_country_FO,0.0
categorical__occr_country_GA,0.0
categorical__occr_country_GD,0.0
categorical__occr_country_GE,0.0
categorical__occr_country_GF,0.0
categorical__occr_country_GH,0.0
categorical__occr_country_GP,0.0
categorical__reporter_country_CC,0.0
categorical__reporter_country_CD,0.0
categorical__reporter_country_BOTSWANA,0.0
categorical__reporter_country_GUAM,0.0
categorical__reporter_country_BRUNEI DARUSSALAM,0.0
categorical__reporter_country_BS,0.0
categorical__reporter_country_BT,0.0
categorical__reporter_country_BULGARIA,0.0
categorical__reporter_country_GU,0.0
categorical__reporter_country_BI,0.0
categorical__reporter_country_BJ,0.0
categorical__reporter_country_BL,0.0
categorical__reporter_country_BM,0.0
categorical__reporter_country_BN,0.0
categorical__reporter_country_BO,0.0
categorical__reporter_country_BOLIVIA,0.0
categorical__reporter_country_BOSNIA AND HERZEGOWINA,0.0
categorical__reporter_country_BURKINA FASO,0.0
