mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__scale_pos_weight,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_neg_brier_score,split1_test_neg_brier_score,split2_test_neg_brier_score,mean_test_neg_brier_score,std_test_neg_brier_score,rank_test_neg_brier_score
206.2882259686788,0.3996924608989075,25.98702375094096,0.019971922373638783,1.0,30.0,5.0,0.5,900,1,5,0.03,0.5,1.0,"{'model__subsample': 1.0, 'model__scale_pos_weight': 30.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.5, 'model__n_estimators': 900, 'model__min_child_weight': 1, 'model__max_depth': 5, 'model__learning_rate': 0.03, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.13065300224048854,0.12999842996734917,0.13030538422930218,0.13031893881237996,0.0002673998382354509,21,0.7755440749030731,0.7779554741523739,0.7761979577980129,0.77656583561782,0.0010182377432314382,20,-0.19230251014232635,-0.19245634973049164,-0.19267505407333374,-0.1924779713153839,0.00015285693710688912,30
249.36130364735922,0.7548341007556966,27.3641517162323,0.030451832768154503,0.8,10.0,1.0,0.1,1200,10,4,0.03,1.0,1.0,"{'model__subsample': 0.8, 'model__scale_pos_weight': 10.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 1200, 'model__min_child_weight': 10, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 1.0, 'model__colsample_bytree': 1.0}",0.1307696507301223,0.13016593647708108,0.1299843653292145,0.13030665084547263,0.0003356771170074082,22,0.7743376371868012,0.7766283410305495,0.7747044393566103,0.7752234725246536,0.00100461521558842,22,-0.07528230547904968,-0.07507471740245819,-0.0754295140504837,-0.07526217897733052,0.00014554259952816404,16
84.9894597530365,0.08393933899865777,12.932057539621988,0.09033116445140552,0.7,40.0,3.0,0.1,300,10,5,0.08,0.0,0.9,"{'model__subsample': 0.7, 'model__scale_pos_weight': 40.0, 'model__reg_lambda': 3.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 300, 'model__min_child_weight': 10, 'model__max_depth': 5, 'model__learning_rate': 0.08, 'model__gamma': 0.0, 'model__colsample_bytree': 0.9}",0.13093140787057908,0.12846879514624665,0.13067007329185873,0.13002342543622816,0.0011044547506665042,23,0.7769528192267551,0.7789600880825637,0.7777480487203956,0.7778869853432381,0.000825332096290114,17,-0.23835748434066772,-0.23864129185676575,-0.23835411667823792,-0.23845096429189047,0.0001345889340450571,49
209.4846065044403,0.32953841382540017,25.74662446975708,0.07320734240447413,0.8,10.0,1.0,0.1,600,5,6,0.01,2.0,0.7,"{'model__subsample': 0.8, 'model__scale_pos_weight': 10.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 600, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__gamma': 2.0, 'model__colsample_bytree': 0.7}",0.12896299614625,0.12862165242929968,0.12901026372835694,0.12886497076796888,0.00017313081090919316,24,0.769280135171174,0.7719013503715739,0.769886346373226,0.7703559439719913,0.0011204414934231775,32,-0.07400674372911453,-0.07386819273233414,-0.07400371134281158,-0.07395954926808675,6.461068699119677e-05,12
183.26727215449014,0.6504225723947349,21.717242161432903,0.08711232998032709,0.9,30.0,5.0,1.0,900,20,4,0.05,0.0,0.8,"{'model__subsample': 0.9, 'model__scale_pos_weight': 30.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 900, 'model__min_child_weight': 20, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__gamma': 0.0, 'model__colsample_bytree': 0.8}",0.1286702309398452,0.12770704820897663,0.12810406134773925,0.128160446832187,0.00039523388468362685,25,0.7754066835364833,0.7774813386913533,0.7755742201722226,0.7761540808000197,0.0009410020416765285,21,-0.1929427683353424,-0.19306518137454987,-0.1934189647436142,-0.19314230481783548,0.0002019104982261718,31
194.22205638885498,0.2847909458930673,22.236250241597492,0.0750483870918425,0.9,10.0,1.0,0.1,900,3,4,0.03,2.0,1.0,"{'model__subsample': 0.9, 'model__scale_pos_weight': 10.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 900, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 2.0, 'model__colsample_bytree': 1.0}",0.12797782706740105,0.12764811761608358,0.1276240464738805,0.12774999705245504,0.000161399590570446,26,0.7716856069483731,0.7743799783577806,0.772231165230748,0.7727655835123005,0.0011630739436801073,26,-0.07535112649202347,-0.07512536644935608,-0.07543110847473145,-0.07530253380537033,0.00012946166335324976,17
199.60310490926108,0.2033889997255438,22.42272941271464,0.045153084445059395,0.7,30.0,3.0,0.0,900,3,4,0.03,0.0,1.0,"{'model__subsample': 0.7, 'model__scale_pos_weight': 30.0, 'model__reg_lambda': 3.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 900, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 0.0, 'model__colsample_bytree': 1.0}",0.1263061958714773,0.1255552953700043,0.12571455637332704,0.12585868253826957,0.0003230502069791167,27,0.7727530794265632,0.7752742334083667,0.7735489315010483,0.7738587481119926,0.0010523130393894583,24,-0.19457203149795532,-0.1946154534816742,-0.1948726773262024,-0.19468672076861063,0.00013268068975565007,32
204.63356765111288,0.7037462713664484,25.96194100379944,0.3118195031470749,0.9,40.0,3.0,0.0,600,1,6,0.01,0.5,0.7,"{'model__subsample': 0.9, 'model__scale_pos_weight': 40.0, 'model__reg_lambda': 3.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 600, 'model__min_child_weight': 1, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__gamma': 0.5, 'model__colsample_bytree': 0.7}",0.12562946437300457,0.12520139096277227,0.12567751271223923,0.1255027893493387,0.00021402165201124193,28,0.7696094931834943,0.7721137367953932,0.770484228083888,0.7707358193542584,0.0010377162882757335,30,-0.24556660652160645,-0.24604032933712006,-0.24576087296009064,-0.24578926960627237,0.00019443611396431125,54
136.53367177645364,0.33820636350899297,17.13958978652954,0.04949798931748559,1.0,5.0,10.0,0.1,600,3,4,0.03,1.0,0.8,"{'model__subsample': 1.0, 'model__scale_pos_weight': 5.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 600, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.03, 'model__gamma': 1.0, 'model__colsample_bytree': 0.8}",0.12507380739202967,0.12469494700031711,0.12479449084822515,0.12485441508019064,0.0001603682933846112,29,0.7672623962900131,0.769743626549481,0.7678806521236929,0.7682955583210624,0.0010545887870275774,43,-0.043794188648462296,-0.04367076978087425,-0.043844074010849,-0.04376967748006185,7.284315142391568e-05,8
75.17884437243144,0.8228533288119486,11.34466520945231,0.13085864246674817,0.9,30.0,1.0,0.0,300,1,4,0.08,0.5,1.0,"{'model__subsample': 0.9, 'model__scale_pos_weight': 30.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.0, 'model__n_estimators': 300, 'model__min_child_weight': 1, 'model__max_depth': 4, 'model__learning_rate': 0.08, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.12368579764782209,0.1243454170629788,0.12520590245782137,0.12441237238954077,0.0006223835474271489,30,0.7707367542697956,0.7735077807193277,0.7719905030580256,0.7720783460157162,0.0011329707807098664,28,-0.19530755281448364,-0.1955794095993042,-0.19547905027866364,-0.19545533756415048,0.00011224451726900807,33
