feature,coefficient,odds_ratio
categorical__rpsr_cod_CR|OTH,-0.004840675511786475,0.9951710216762104
categorical__reporter_country_SZ,-0.004891572401718995,0.9951203718552263
categorical__reporter_country_BA,-0.0051401624282453205,0.9948730256007696
categorical__occr_country_BA,-0.0051401624282453205,0.9948730256007696
categorical__reporter_country_AM,-0.005152046927924259,0.9948612021028745
categorical__rpsr_cod_CR|FGN|HP|SDY,-0.00522096974244383,0.9947926358316866
categorical__rpsr_cod_CR|CSM|HP|OTH,-0.005380186775301297,0.9946342605082602
categorical__rpsr_cod_DT|HP|OTH,-0.0054018517567746005,0.9946127120088584
categorical__reporter_country_BANGLADESH,-0.005560140911124252,0.9944552880633494
categorical__rpsr_cod_CSM|DT|HP,-0.0059563783028278635,0.9940613257502954
categorical__reporter_country_BULGARIA,-0.00602357431597029,0.9939945310365803
categorical__reporter_country_INDIA,-0.006034000734457876,0.9939841672876538
categorical__rpsr_cod_CR|FGN|HP|OTH|SDY,-0.006264264369237893,0.9937553152295449
categorical__reporter_country_LITHUANIA,-0.006299034203403777,0.9937207631227218
categorical__reporter_country_SV,-0.006307982177968565,0.9937118713743905
categorical__reporter_country_ALGERIA,-0.00631372416970488,0.9937061655054185
categorical__rpsr_cod_DT|HP|UF,-0.006554358199867751,0.9934670747538544
categorical__occr_country_KE,-0.0065588028679622766,0.9934626591322573
bool__has_start_dt,-0.006605909563392125,0.9934158614916024
categorical__reporter_country_EGYPT,-0.006742711910213936,0.9932799691657868
categorical__rpsr_cod_CSM|HP|OTH|SDY,-0.006791348011029002,0.9932316610758369
categorical__reporter_country_SPAIN,-0.00679559478791056,0.9932274430515372
categorical__reporter_country_DOMINICAN REPUBLIC,-0.00690847288182106,0.9931153357582938
categorical__occr_country_SV,-0.007302025576034678,0.9927245694408533
categorical__reporter_country_BE,-0.007462943974711305,0.9925648346452904
categorical__rpsr_cod_HP|LIT|SDY,-0.007467225559287274,0.9925605849041016
categorical__reporter_country_NG,-0.007546693923096377,0.9924817108724745
categorical__reporter_country_DZ,-0.008045282658540645,0.9919869940116746
categorical__cns_coprescription_bucket_2,-0.008399565609036316,0.9916356121805541
categorical__occr_country_GR,-0.008496209370831469,0.9915397814154603
categorical__reporter_country_TUNISIA,-0.008622867872498052,0.9914142024253946
categorical__occr_country_DZ,-0.008719814555099643,0.991318092766217
categorical__rpsr_cod_FGN|LIT|OTH,-0.008757919973578686,0.9912803188951455
categorical__reporter_country_PANAMA,-0.009027264178937242,0.9910133592389971
categorical__quarter_Q4,-0.009221820940331518,0.9908205696441929
categorical__reporter_country_CL,-0.009407958153938786,0.9906361582276206
categorical__reporter_country_KW,-0.009427031533502927,0.9906172636283572
categorical__occr_country_NG,-0.009764313877469788,0.990283202255375
categorical__reporter_country_CY,-0.010054012685842797,0.989996359942674
categorical__occr_country_LT,-0.010226851236155196,0.9898252651933171
categorical__reporter_country_GUATEMALA,-0.010362825410879418,0.9896906836697744
categorical__occr_country_KW,-0.010588047533782884,0.9894678085321285
categorical__occr_country_CY,-0.01080568659452006,0.9892524851198924
categorical__reporter_country_LT,-0.010986309584197438,0.9890738195145279
bool__indi_soc_product_issues,-0.011004385105890174,0.9890559416508239
categorical__rpsr_cod_DT|FGN|HP|OTH,-0.01101928553500152,0.9890412044026741
categorical__occr_country_UY,-0.011145494021785054,0.9889163868855805
categorical__rpsr_cod_HP|UF,-0.01155463125327403,0.9885118671305653
categorical__reporter_country_LEBANON,-0.011865272879146512,0.988204841886845
categorical__occr_country_AE,-0.01215522902657169,0.987918347355457
categorical__rpsr_cod_OTH|SDY,-0.01277208189232133,0.9873091350082728
categorical__reporter_country_TN,-0.012860529924138917,0.9872218133202584
categorical__rpsr_cod_CR|HP|SDY,-0.013054287571342426,0.9870305500743981
categorical__reporter_country_SLOVAKIA (SLOVAK REPUBLIC),-0.013373512139988344,0.9867155159588004
bool__is_benzo,-0.01340696164164326,0.986682511368513
categorical__occr_country_IS,-0.01341251070440546,0.986677036220522
categorical__reporter_country_IS,-0.013560531385424752,0.9865309984222485
categorical__reporter_country_AE,-0.01359733804177812,0.9864946881830409
categorical__reporter_country_HONG KONG,-0.013798390885759307,0.9862963705572387
categorical__rpsr_cod_CR|FGN|HP,-0.014142826319547417,0.9859567136372994
categorical__occr_country_TN,-0.014176223721046882,0.9859237857949282
bool__is_zopiclone,-0.014766733120908539,0.9853417603945169
categorical__reporter_country_MA,-0.01479472350580136,0.9853141806853776
categorical__rpsr_cod_FGN|HP|LIT|SDY,-0.014845356087118646,0.9852642929479841
categorical__reporter_country_ROMANIA,-0.015000222746692594,0.9851117201726607
categorical__occr_country_MA,-0.015014816976475331,0.9850973433307646
categorical__rpsr_cod_CSM|FGN|HP|OTH,-0.015257941646980485,0.9848578709757501
categorical__reporter_country_MY,-0.015778690247633502,0.9843451411308588
categorical__reporter_country_FINLAND,-0.016611663905881185,0.9835255489544086
categorical__rpsr_cod_CR|HP|OTH,-0.01673434920423291,0.9834048922305529
categorical__reporter_country_COSTA RICA,-0.01688671643091344,0.9832550649690918
categorical__reporter_country_IRELAND,-0.017267722974533564,0.9828805097138236
categorical__distinct_drug_n_bucket_20+,-0.01727180759819594,0.9828764950250356
bool__very_high_drug_burden_20,-0.01727180759819594,0.9828764950250356
categorical__occr_country_CH,-0.018041370119711485,0.9821204010792823
categorical__rpsr_cod_FGN|SDY,-0.01815293018860944,0.9820108417710075
categorical__reporter_country_JP,-0.01817716771274447,0.9819870405479717
categorical__quarter_Q1,-0.018236132134181703,0.9819291399573211
categorical__reporter_country_COLOMBIA,-0.018545235071575347,0.9816256696800412
categorical__rpsr_cod_CR|FGN|HP|OTH,-0.0185545196189197,0.981616555772346
categorical__reporter_country_PA,-0.01880217071409781,0.9813734874565736
numeric__year,-0.01890512668778651,0.981272454394688
categorical__occr_country_UA,-0.019828417663317707,0.9803668725151281
bool__indi_anxiety,-0.020606552991126504,0.9796043111438592
categorical__occr_country_RO,-0.02069699458586814,0.9795157181740487
categorical__occr_country_LB,-0.021046292998874495,0.9791736346362723
bool__indi_soc_social_circumstances,-0.021105577438679322,0.979115586596561
categorical__reporter_country_PUERTO RICO,-0.021612361228229283,0.9786195124009757
categorical__reporter_country_THAILAND,-0.022060363862277395,0.9781811864746052
categorical__reporter_country_UA,-0.022454952108329942,0.977795283817246
categorical__reporter_country_BD,-0.02266189796780321,0.9775929540682216
categorical__reporter_country_PE,-0.023032427882612113,0.9772307937339952
categorical__rpsr_cod_LIT,-0.024352132874201883,0.9759419879863095
numeric__indi_unmapped_n,-0.024678003575851457,0.9756240088987631
categorical__reporter_country_SA,-0.02469840041938923,0.9756041094514456
categorical__reporter_country_VE,-0.02472991567769131,0.9755733635204211
categorical__occr_country_ID,-0.025306997214048377,0.9750105405579611
categorical__occr_country_SA,-0.025512569820829833,0.9748101257001074
categorical__reporter_country_UNITED KINGDOM,-0.02668949510344796,0.9736635218832812
categorical__reporter_country_GR,-0.027028965491812974,0.9733330480455853
categorical__reporter_country_POLAND,-0.027220035559772867,0.973147090999926
bool__indi_dizziness_vertigo,-0.0272654020668603,0.9731029437169366
categorical__occr_country_PE,-0.027742056727667507,0.9726392201901388
categorical__drug_n_bucket_3-4,-0.028360480985890172,0.9720379024557758
categorical__rpsr_cod_DT|FGN|HP,-0.029415274521496733,0.9710131437093628
categorical__reporter_country_PHILIPPINES,-0.02960078838205761,0.9708330240202839
categorical__reporter_country_AUSTRIA,-0.029630050230629847,0.9708046160669828
categorical__reporter_country_EC,-0.029746143763141594,0.9706919184715824
categorical__occr_country_IR,-0.03010849525543079,0.9703402505239218
bool__multiple_zdrug,-0.03060448770614802,0.9698590884212842
categorical__occr_country_VN,-0.030685581291911103,0.9697804422590119
categorical__occr_country_DK,-0.03095842250392726,0.9695158822808302
categorical__reporter_country_ID,-0.031230663339402998,0.969251976391641
categorical__occr_country_RS,-0.03144037880327849,0.9690487305764398
categorical__reporter_country_VN,-0.03182531432321863,0.9686757810848464
categorical__distinct_drug_n_bucket_5-9,-0.03276740969696189,0.9677636258489081
categorical__reporter_country_RS,-0.03322046476768784,0.9673252749370027
categorical__rpsr_cod_CR|CSM|HP,-0.033323668581403995,0.9672254484308519
categorical__reporter_country_HUNGARY,-0.03354957381669219,0.967006971816782
categorical__reporter_country_IR,-0.03365104466410297,0.966908853778044
categorical__reporter_country_GB,-0.03414246695297323,0.9664338099491144
categorical__reporter_country_AUSTRALIA,-0.034745418694077046,0.9658512726393351
categorical__rpsr_cod_DT|HP,-0.036824151562052605,0.9638456111927363
categorical__cns_coprescription_bucket_0,-0.03718721679865885,0.9634957358754823
categorical__rpsr_cod_CR|CSM,-0.037957077214222895,0.9627542640993735
numeric__indi_mapped_n,-0.038366483713264364,0.9623601869210547
numeric__indi_n,-0.03862164077950144,0.962114665243724
numeric__distinct_indi_n,-0.03862164077950144,0.962114665243724
bool__has_rpsr,-0.040049827171367784,0.9607415669249689
categorical__reporter_country_TURKEY,-0.04072907112263304,0.9600892106065293
categorical__rpsr_cod_DT|HP|SDY,-0.041206068895082285,0.9596313593974021
categorical__rpsr_cod_SDY,-0.04203236326618589,0.9588387489166839
categorical__drug_n_bucket_10-19,-0.04208448879625894,0.9587887702412358
categorical__reporter_country_HR,-0.04322852420778757,0.9576925091362332
categorical__occr_country_CL,-0.04393819011554547,0.9570131085146271
categorical__occr_country_HR,-0.04521002558533156,0.9557967189858076
categorical__reporter_country_LB,-0.04523657950076688,0.9557713391775264
categorical__reporter_country_BG,-0.0455459555748929,0.9554756921282694
categorical__reporter_country_TH,-0.045948099220956,0.9550915308988882
categorical__rpsr_cod_FGN|HP|OTH,-0.046578806356478625,0.9544893377789841
categorical__occr_country_VE,-0.047107150117941844,0.9539851724900061
categorical__occr_country_BG,-0.04763046093528004,0.9534860723333074
categorical__reporter_country_PERU,-0.04907166283425255,0.952112896144963
categorical__reporter_country_NETHERLANDS,-0.0498877915048501,0.9513361665115477
categorical__reporter_country_ARGENTINA,-0.05066606481201965,0.9505960550088779
categorical__occr_country_AT,-0.05134078567016748,0.9499548843528224
categorical__reporter_country_NORWAY,-0.05167335211881751,0.9496390137574477
categorical__reporter_country_PH,-0.0525638846926602,0.9487937057253378
categorical__occr_country_BD,-0.05313668728872438,0.9482503898487966
bool__is_eszopiclone,-0.05405806368918679,0.9473770966954924
categorical__reporter_country_PORTUGAL,-0.05500843150448588,0.9464771676933559
bool__indi_soc_injury_poisoning_and_procedural_complications,-0.05576398443085808,0.9457623241846195
categorical__distinct_drug_n_bucket_3-4,-0.05678313538043581,0.9447989406138787
categorical__occr_country_HU,-0.05712107079976988,0.9444797135298032
categorical__age_group_65-74,-0.058827496189274346,0.9428694036943116
categorical__distinct_drug_n_bucket_10-19,-0.05963538533329453,0.9421079773542895
categorical__reporter_country_CHINA,-0.06012063608932522,0.9416509296463571
categorical__reporter_country_GREECE,-0.06274209515605969,0.9391856629887382
categorical__reporter_country_ISRAEL,-0.06290469689860927,0.9390329621784039
categorical__occr_country_TH,-0.06437471550840097,0.937653580355667
categorical__reporter_country_NL,-0.06569969434646578,0.9364120318986114
categorical__reporter_country_DK,-0.06631489537184972,0.9358361274230811
categorical__reporter_country_RO,-0.06818534380506586,0.934087330232137
bool__is_other_zdrug,-0.06932042832783863,0.933027663679998
categorical__rpsr_cod_FGN|HP,-0.07240292709140309,0.9301560352297092
categorical__occr_country_RU,-0.0732433334027075,0.9293746546117954
categorical__reporter_country_CZ,-0.07386984908339515,0.928792569179313
categorical__occr_country_PH,-0.07396249587126556,0.9287065235171693
categorical__reporter_country_HU,-0.07502478479111598,0.9277204926849826
categorical__occr_country_CZ,-0.07562510405984019,0.9271637313312384
bool__indi_soc_skin_and_subcutaneous_tissue_disorders,-0.07575141374522165,0.9270466289677739
bool__high_drug_burden_10,-0.07690719293163861,0.9259757867169724
categorical__occr_country_JP,-0.07777152918838957,0.9251757780596893
categorical__drug_n_bucket_2,-0.08139144545659552,0.921832773558433
categorical__rpsr_cod_FGN,-0.08388254596317671,0.9195392533499672
categorical__rpsr_cod_HP,-0.08471472214229339,0.9187743529976351
categorical__occr_country_SK,-0.08502013945453725,0.9184937862513357
categorical__reporter_country_SK,-0.08727853232809937,0.9164218069823118
categorical__rpsr_cod_OTH,-0.08729173795012109,0.9164097051422226
categorical__reporter_country_NO,-0.09185445457094282,0.9122379119416718
bool__indi_soc_metabolism_and_nutrition_disorders,-0.09763870160015176,0.9069765337346013
bool__indi_soc_investigations,-0.10535191046591508,0.9000077447060424
categorical__occr_country_NO,-0.10799887873512667,0.8976286029092924
bool__polypharmacy_5,-0.10967460262887187,0.8961256848012693
numeric__therapy_record_n,-0.11101497259600354,0.894925349473008
bool__indi_soc_immune_system_disorders,-0.11539687425256728,0.8910124538245905
categorical__occr_country_SG,-0.11609790505201219,0.8903880455420611
categorical__rpsr_cod_CSM,-0.11990891608310306,0.8870012245836915
categorical__occr_country_KR,-0.12008836323630531,0.8868420690194866
categorical__reporter_country_RU,-0.12197447238418097,0.8851709645185311
categorical__e_sub_Y,-0.12237171284047282,0.8848194086314228
bool__is_antiepileptic,-0.1236163960818387,0.88371877385479
categorical__reporter_country_KR,-0.12477753858809615,0.8826932459301443
categorical__occr_country_TR,-0.12786258316744564,0.8799742941168041
categorical__reporter_country_SG,-0.12867709215787895,0.8792578389620876
categorical__rpsr_cod_FGN|OTH,-0.1303906982113208,0.8777524276160836
categorical__reporter_country_TR,-0.132326736778786,0.8760547090181626
categorical__reporter_country_PL,-0.1333995228957298,0.8751153936209892
categorical__sex_clean_M,-0.1409101682615537,0.8685673331067066
bool__is_opioid,-0.14142954699460059,0.8681163348352654
categorical__reporter_country_SE,-0.1509877493924436,0.8598582323804421
categorical__rpsr_cod_HP|LIT,-0.1520902938148139,0.8589107229139237
bool__duration_known,-0.1572468367431327,0.8544931124871878
categorical__occr_country_IN,-0.16078536189529075,0.8514748104345575
categorical__occr_country_SE,-0.17093080017869927,0.8428798985919133
categorical__occr_country_PL,-0.17207391732059948,0.8419169386241524
categorical__reporter_country_ITALY,-0.18412089486093752,0.8318352331427211
categorical__rept_cod_30DAY,-0.20621386167757297,0.8136590471857031
categorical__occr_country_NL,-0.20717386171756497,0.8128783092820351
categorical__reporter_country_IN,-0.21059533537045713,0.810101820114662
categorical__reporter_country_ES,-0.2116338038046569,0.80926099160848
categorical__reporter_country_JAPAN,-0.2119300705285736,0.8090212700182211
categorical__occr_country_ES,-0.22892790059717177,0.7953858782846492
categorical__occr_country_PT,-0.23457109497705023,0.7909100021640527
bool__indi_soc_neoplasms_benign_malignant_and_unspecified_incl_cysts_and_polyps,-0.23483504375962114,0.7907012699803732
bool__indi_epilepsy,-0.244574278701423,0.7830378231725037
categorical__reporter_country_GERMANY,-0.2516096461767878,0.7775481977484926
bool__indi_pain,-0.25751903594892644,0.7729669120147744
numeric__log_distinct_drug_n,-0.26124326019631583,0.7700935637163955
categorical__reporter_country_PT,-0.2651731876773968,0.7670730908644069
bool__indi_soc_blood_and_lymphatic_system_disorders,-0.31086926731425635,0.7328096717838987
bool__indi_soc_eye_disorders,-0.33360852524206375,0.716334154083947
bool__has_end_dt,-0.3530937512854938,0.7025113289496894
bool__indi_soc_gastrointestinal_disorders,-0.3798216974050453,0.6839833543474517
categorical__reporter_country_IT,-0.38204137213518374,0.6824668175118761
categorical__occr_country_CN,-0.3950847006454763,0.673622980531188
categorical__reporter_country_CN,-0.45731578009187196,0.6329804258829236
categorical__occr_country_IT,-0.5091872891454724,0.6009838064543418
categorical__rept_cod_PER,-0.5944787919268741,0.5518501196611637
bool__indi_soc_infections_and_infestations,-0.6724339403296091,0.5104646241106761
