feature,coefficient,odds_ratio
categorical__rpsr_cod_FGN|HP|LIT|OTH|SDY,-0.00230702193370645,0.9976956371961115
categorical__reporter_country_IRAN (ISLAMIC REPUBLIC OF),-0.002498829485898733,0.9975042899896143
categorical__reporter_country_AT,-0.0025045242609434246,0.9974986094432514
categorical__rpsr_cod_CR|FGN|HP|SDY,-0.002505500515021171,0.9974976356316417
categorical__reporter_country_BULGARIA,-0.00253005941206545,0.997473138490719
categorical__rpsr_cod_DT|HP|OTH,-0.002563380713586664,0.9974399019412576
categorical__rpsr_cod_DT|HP|UF,-0.002577469993758857,0.9974258488300236
categorical__rpsr_cod_CSM|HP|OTH|SDY,-0.0026479245381473165,0.9973555781217575
categorical__reporter_country_AM,-0.0026865329802638433,0.9973170725199754
categorical__occr_country_HN,-0.0027348434558683342,0.9972688928216749
categorical__rpsr_cod_CR|CSM|HP|OTH,-0.0027584802327438565,0.9972453208779538
categorical__reporter_country_BANGLADESH,-0.0028221929459120118,0.9971817856968873
categorical__reporter_country_SV,-0.002900943413176698,0.997103260257314
categorical__occr_country_GE,-0.0029992852626066204,0.9970052081000219
categorical__reporter_country_ALGERIA,-0.0030463541220176714,0.9969582813064538
categorical__reporter_country_DOMINICAN REPUBLIC,-0.003052901607482617,0.9969517537579673
categorical__rpsr_cod_CR|FGN|HP|OTH|SDY,-0.0030797818830354583,0.9969249557802835
categorical__reporter_country_GE,-0.003179289452183805,0.9968257591368008
categorical__occr_country_KE,-0.003243008954980971,0.9967622439186538
categorical__occr_country_SV,-0.003324963212196515,0.9966805583566184
categorical__reporter_country_LITHUANIA,-0.0033967660274643796,0.9966089964558094
categorical__reporter_country_BA,-0.003525037318691865,0.9964811683314996
categorical__occr_country_BA,-0.003525037318691865,0.9964811683314996
categorical__reporter_country_SZ,-0.003766839884461902,0.9962402457572777
categorical__rpsr_cod_HP|LIT|SDY,-0.0037970568474645717,0.9962101428574412
categorical__reporter_country_EGYPT,-0.0038366828718584913,0.996170667792144
categorical__reporter_country_INDIA,-0.003916596089015068,0.9960910637699929
categorical__reporter_country_DZ,-0.003951298176583416,0.9960564979304287
categorical__reporter_country_TUNISIA,-0.003954090197930507,0.9960537169233059
categorical__occr_country_DZ,-0.0041067874346006495,0.995901633884782
categorical__reporter_country_KW,-0.004170201299100715,0.9958384819158919
categorical__rpsr_cod_CSM|HP|OTH,-0.004262979361477423,0.9957460942369407
categorical__occr_country_LT,-0.004476489824572766,0.9955335147220178
categorical__reporter_country_GUATEMALA,-0.004668224162700289,0.9953426550602489
categorical__rpsr_cod_OTH|SDY,-0.004693739773663067,0.9953172586082921
categorical__reporter_country_LT,-0.004779116856870705,0.995232284951339
categorical__reporter_country_SPAIN,-0.004786162998821233,0.9952252724280911
categorical__occr_country_KW,-0.005007583836029218,0.9950049332098069
categorical__drug_n_bucket_10-19,-0.005028691652475841,0.9949839310499689
categorical__reporter_country_NG,-0.0051520196243234,0.9948612292661682
numeric__ss_drug_n,-0.005336908503636037,0.9946773074914869
categorical__rpsr_cod_HP|UF,-0.005422021419825756,0.9945926512079012
categorical__rpsr_cod_DT|FGN|HP|OTH,-0.005483093187729197,0.9945319115311068
categorical__reporter_country_SLOVAKIA (SLOVAK REPUBLIC),-0.005634982092677755,0.9943808646395917
categorical__reporter_country_PANAMA,-0.005712044761057842,0.9943042379493431
categorical__reporter_country_CY,-0.005750990314191276,0.9942655149748619
categorical__rpsr_cod_CSM|FGN|HP|OTH,-0.005793289252343437,0.9942234594887946
categorical__reporter_country_SWEDEN,-0.005840324389550274,0.9941766971517084
categorical__reporter_country_CL,-0.0058427918320106765,0.9941742440809391
categorical__rpsr_cod_FGN|LIT|OTH,-0.005887685523845847,0.994129612930631
categorical__occr_country_CY,-0.00610174196657034,0.9939168358560443
categorical__occr_country_AE,-0.006170733353932897,0.9938482665199896
categorical__rpsr_cod_FGN|HP|LIT|SDY,-0.006183223494391254,0.9938358532930681
categorical__reporter_country_LEBANON,-0.006198487350603063,0.9938206836412793
bool__indi_soc_product_issues,-0.006275155219630541,0.9937444924480145
categorical__reporter_country_MA,-0.006678482686532203,0.993343768815984
categorical__reporter_country_ROMANIA,-0.006684260992291265,0.9933380289885472
categorical__reporter_country_AE,-0.006733869320056784,0.9932887523722985
categorical__occr_country_UY,-0.006849892045045599,0.9931735149897544
categorical__occr_country_NG,-0.006903596513848321,0.9931201785659179
categorical__reporter_country_FINLAND,-0.007124707551349439,0.9929006130079506
categorical__reporter_country_CROATIA (LOCAL NAME: HRVATSKA),-0.0071943714346421155,0.9928314461047704
categorical__occr_country_MA,-0.007390993515695353,0.9926362527099967
categorical__occr_country_IS,-0.007392331878742199,0.9926349242032061
categorical__rpsr_cod_CR|HP|SDY,-0.007406261287832136,0.9926210974815692
categorical__reporter_country_IS,-0.007438589493654099,0.9925890083411215
categorical__reporter_country_HONG KONG,-0.007443252857301051,0.9925843795484166
categorical__occr_country_TN,-0.008372616910280482,0.9916623358300244
categorical__reporter_country_MY,-0.008558433664900732,0.9914780854720333
categorical__reporter_country_IRELAND,-0.008588056702140724,0.9914487153148035
bool__multiple_zdrug,-0.008780539974738518,0.9912578963867819
categorical__reporter_country_TN,-0.008837045942445613,0.9912018859825751
categorical__reporter_country_COSTA RICA,-0.008877686242302221,0.9911616040592506
categorical__rpsr_cod_FGN|SDY,-0.008899292001976698,0.9911401894911746
categorical__occr_country_UA,-0.008911669691461272,0.991127921541598
categorical__rpsr_cod_CR|FGN|HP,-0.009057729776017022,0.990983167885195
categorical__reporter_country_VE,-0.009890792472146973,0.9901579605479859
categorical__quarter_Q1,-0.009897000554798734,0.9901518135846089
categorical__reporter_country_PE,-0.009974688290402163,0.9900748939202039
categorical__rpsr_cod_CR|HP|OTH,-0.010036222863948282,0.9900139719582505
categorical__reporter_country_BD,-0.010045162928235018,0.9900051212092595
categorical__reporter_country_UA,-0.010329142180922539,0.9897240202100966
bool__indi_soc_social_circumstances,-0.010410324024747172,0.9896436758505542
categorical__reporter_country_THAILAND,-0.010693472292047786,0.9893634996260703
categorical__cns_coprescription_bucket_3+,-0.010817007407758752,0.9892412860406539
categorical__reporter_country_PUERTO RICO,-0.010951261356995402,0.9891084854059593
categorical__occr_country_LB,-0.011248359191871598,0.9888146670650452
categorical__occr_country_PE,-0.012112772907742602,0.9879602914245907
categorical__reporter_country_SA,-0.012174017054191244,0.9878997864926227
categorical__reporter_country_POLAND,-0.012255115564596948,0.9878196725401129
categorical__occr_country_SA,-0.012391603943784678,0.9876848558347443
categorical__reporter_country_EC,-0.01277655534665262,0.9873047183358253
categorical__rpsr_cod_LIT,-0.012991077531314527,0.9870929422868635
categorical__rpsr_cod_CR|FGN|HP|OTH,-0.013015470366179463,0.9870688645853888
categorical__quarter_Q4,-0.013615545154471356,0.9864767271265918
categorical__reporter_country_PHILIPPINES,-0.01374027397243869,0.9863536927235924
categorical__drug_n_bucket_0-1,-0.0138165057293282,0.9862785041145979
categorical__reporter_country_COLOMBIA,-0.014021599486279682,0.9860762452925084
categorical__reporter_country_HUNGARY,-0.014371222361664172,0.9857315507403424
bool__indi_soc_hepatobiliary_disorders,-0.014693897959610003,0.9854135305342325
categorical__occr_country_ID,-0.014974072565869424,0.9851374813591026
categorical__occr_country_VE,-0.01502773025370909,0.9850846225778014
categorical__rpsr_cod_DT|FGN|HP,-0.015184233320685072,0.9849304658764501
categorical__reporter_country_PA,-0.015201456781284274,0.9849135021114658
categorical__occr_country_PA,-0.01556695211914048,0.9845535865959806
categorical__occr_country_RS,-0.01570519003252372,0.9844174933693941
categorical__occr_country_RO,-0.015803214940805582,0.984321000664317
categorical__occr_country_VN,-0.015974799953188092,0.9841521204223033
categorical__reporter_country_RS,-0.016447671784729584,0.9836868526212922
categorical__occr_country_IR,-0.016578350620683264,0.9835583139672724
categorical__reporter_country_VN,-0.016744750411795697,0.9833946636853453
categorical__occr_country_JP,-0.016938666487069425,0.9832039861400365
categorical__reporter_country_AUSTRIA,-0.01742956987971275,0.9827214464174638
categorical__rpsr_cod_DT|HP|SDY,-0.017671953157851975,0.9824832800367235
categorical__reporter_country_ID,-0.017747572010341845,0.9824089885874491
categorical__rpsr_cod_CR|CSM|HP,-0.017774102285142347,0.9823829253527493
categorical__reporter_country_IR,-0.018315305321401267,0.9818514005751648
categorical__rpsr_cod_DT|HP,-0.018486638660832895,0.9816831911062353
numeric__year,-0.018722977384219398,0.9814512087683638
bool__is_zopiclone,-0.018766605482958196,0.9814083908521593
categorical__rpsr_cod_CR|CSM,-0.02051990926929904,0.9796891913844118
categorical__occr_country_GR,-0.02120549786566741,0.9790177578367046
bool__high_drug_burden_10,-0.02132599614137445,0.9788997949923012
numeric__indi_unmapped_n,-0.02138160692118497,0.9788453591249698
bool__indi_anxiety,-0.021693612900570355,0.978540001159262
categorical__reporter_country_TURKEY,-0.02211606374541085,0.9781267034141994
categorical__rpsr_cod_FGN|HP|OTH,-0.022517302976234936,0.9777343193332806
categorical__occr_country_BD,-0.02293716817624096,0.9773238888865012
categorical__cns_coprescription_bucket_0,-0.023055411790657968,0.9772083334094065
categorical__rpsr_cod_SDY,-0.023794884106747224,0.9764859820121452
categorical__reporter_country_BG,-0.024696600140043747,0.9756058658129542
categorical__reporter_country_ARGENTINA,-0.024722766185525123,0.9755803383994746
categorical__reporter_country_LB,-0.025013149590481825,0.9752970871867175
categorical__reporter_country_PERU,-0.025305082188678295,0.9750124077296702
categorical__occr_country_BG,-0.025469635015968228,0.9748519798811256
categorical__reporter_country_PH,-0.02651633569971293,0.9738321354762624
categorical__occr_country_AT,-0.026622584819366208,0.9737286721657181
categorical__reporter_country_NETHERLANDS,-0.027093129531509202,0.9732705970688278
categorical__reporter_country_TH,-0.027482205729965542,0.9728919943022896
categorical__reporter_country_PORTUGAL,-0.027887291331514383,0.9724979695757954
categorical__occr_country_CL,-0.02803654579227913,0.9723528307473297
numeric__indi_mapped_n,-0.02812866948402257,0.972263258140827
categorical__reporter_country_NORWAY,-0.028249177256540116,0.9721460999206677
numeric__indi_n,-0.028350261507111424,0.972047836227251
numeric__distinct_indi_n,-0.028350261507111424,0.972047836227251
categorical__distinct_drug_n_bucket_10-19,-0.02911318860818466,0.9713065174115186
categorical__reporter_country_GR,-0.029953393705227892,0.9704907634730964
categorical__reporter_country_AUSTRALIA,-0.030461879309307355,0.9699974083336014
categorical__reporter_country_GB,-0.030636633900313553,0.9698279116438246
bool__is_eszopiclone,-0.030697494603007493,0.9697688890317269
numeric__distinct_drug_n,-0.031207889662550673,0.9692740500742882
categorical__occr_country_HU,-0.03150302565884601,0.968988024622116
categorical__reporter_country_ISRAEL,-0.03268750759206549,0.9678409552890069
categorical__reporter_country_CHINA,-0.033444813863576256,0.967108280728278
categorical__occr_country_RU,-0.03645078656939198,0.9642055445913693
categorical__occr_country_DK,-0.036501621915672834,0.9641565301144686
categorical__occr_country_TH,-0.03691510408725522,0.9637579509870118
categorical__reporter_country_HR,-0.03723693216208873,0.9634478365254868
categorical__reporter_country_GREECE,-0.037239218748886665,0.963445633520902
categorical__occr_country_HR,-0.038196711671976996,0.9625235826440622
categorical__occr_country_SK,-0.03829659829277512,0.9624274442175046
categorical__occr_country_PH,-0.03829931427475754,0.9624248302854564
categorical__reporter_country_SK,-0.03918688165005841,0.9615709923803025
categorical__reporter_country_HU,-0.04200503336952364,0.9588649542387002
categorical__rpsr_cod_OTH,-0.042262777753322586,0.958617844028926
categorical__rpsr_cod_FGN|HP,-0.04302320394657538,0.9578891630001904
categorical__reporter_country_RO,-0.04358988985084232,0.9573464944894884
categorical__reporter_country_CZ,-0.04495334259250624,0.956042087237751
bool__has_rpsr,-0.044953398398623924,0.9560420338847553
categorical__occr_country_CZ,-0.046187803942876485,0.9548626183858667
categorical__reporter_country_UNITED KINGDOM,-0.046646890190595466,0.9544243546974183
bool__indi_soc_metabolism_and_nutrition_disorders,-0.04687757172589001,0.9542042120143565
categorical__rpsr_cod_FGN,-0.04722854764235912,0.9538693680810615
bool__indi_dizziness_vertigo,-0.04866491252770034,0.9525002471295677
bool__has_start_dt,-0.04891567161330982,0.9522614289827162
bool__indi_soc_skin_and_subcutaneous_tissue_disorders,-0.0494881510510814,0.9517164349090753
bool__is_other_zdrug,-0.04968745922123918,0.95152676894954
categorical__reporter_country_unknown,-0.04988455349223583,0.9513392469550426
categorical__age_group_65-74,-0.054544371773008166,0.9469164915620196
categorical__reporter_country_DK,-0.05549008733372364,0.9460214012183968
categorical__reporter_country_RU,-0.06199244128919559,0.9398899911208699
categorical__reporter_country_NO,-0.06262011868020106,0.9393002285330951
categorical__occr_country_SG,-0.06294837858933044,0.9389919445268398
bool__indi_soc_immune_system_disorders,-0.06396336391722549,0.9380393649890393
numeric__therapy_record_n,-0.06586594781945952,0.936256363086754
categorical__rpsr_cod_FGN|OTH,-0.06617150209071347,0.9359703296576176
categorical__reporter_country_SG,-0.0693624664441424,0.9329884417789708
categorical__occr_country_KR,-0.07061267656616872,0.9318227390238523
categorical__occr_country_TR,-0.07079243638020397,0.9316552497959387
categorical__occr_country_NO,-0.07121306123327184,0.931263454848506
categorical__reporter_country_KR,-0.07408258311258527,0.9285950044089095
categorical__distinct_drug_n_bucket_5-9,-0.07602035811382096,0.9267973385216175
categorical__reporter_country_TR,-0.07690634814447188,0.9259765689697642
categorical__e_sub_Y,-0.08133655453501631,0.9218833751976881
categorical__drug_n_bucket_2,-0.0819596885576328,0.9213090972463653
bool__indi_soc_injury_poisoning_and_procedural_complications,-0.08481119194300829,0.9186857232940131
categorical__rpsr_cod_HP|LIT,-0.08904086972975109,0.9148081848471349
categorical__occr_country_IN,-0.0942049054989901,0.9100962594055287
bool__pheno_visual_disturbance,-0.09521571821350097,0.9091767873204186
bool__polypharmacy_5,-0.09734635425538371,0.9072417246780509
categorical__reporter_country_PL,-0.09816286807179105,0.9065012516194106
bool__is_opioid,-0.10085225362243735,0.9040665955834916
categorical__rept_cod_30DAY,-0.10405025539425403,0.9011800071266215
numeric__log_distinct_drug_n,-0.11223601474214853,0.8938332747739501
categorical__distinct_drug_n_bucket_3-4,-0.11649243356162474,0.8900368313600361
categorical__reporter_country_ITALY,-0.11702102422813575,0.8895664905179691
categorical__reporter_country_NL,-0.11763191221598278,0.889023230986776
categorical__occr_country_PL,-0.12081115216059611,0.8862013009923168
categorical__reporter_country_IN,-0.12366528659315192,0.8836755694482306
categorical__reporter_country_SE,-0.12872968234447937,0.8792115998441393
categorical__occr_country_SE,-0.13695259166774607,0.8720115657662193
categorical__sex_clean_M,-0.1385127693570253,0.8706521335301953
categorical__rpsr_cod_CSM,-0.1413453835555696,0.8681894015662147
categorical__reporter_country_JAPAN,-0.14995331587361702,0.8607481587629394
bool__is_antiepileptic,-0.15318802237682402,0.8579683893890035
categorical__occr_country_PT,-0.15786358874417314,0.8539662646341203
categorical__reporter_country_GERMANY,-0.1629246935089008,0.8496551705549635
bool__indi_soc_investigations,-0.1748265636371258,0.8396026257679146
categorical__reporter_country_PT,-0.17655849781894006,0.8381497477888935
bool__duration_known,-0.18853525823400313,0.8281713030662701
bool__indi_soc_neoplasms_benign_malignant_and_unspecified_incl_cysts_and_polyps,-0.19845416756185663,0.8199973523570994
categorical__occr_country_ES,-0.20370291227352116,0.8157046710395517
categorical__reporter_country_ES,-0.21032473918358469,0.8103210602395966
categorical__occr_country_NL,-0.211123001589124,0.8096744695096616
bool__indi_soc_blood_and_lymphatic_system_disorders,-0.21892582700216906,0.8033813051435302
bool__indi_soc_eye_disorders,-0.23863198072765546,0.7877047195542951
bool__indi_epilepsy,-0.2596978999082585,0.7712845557467237
categorical__occr_country_CN,-0.2992529716480042,0.7413718396550312
bool__indi_pain,-0.3170751692899946,0.7282760090775943
categorical__reporter_country_CN,-0.3318896563962759,0.7175664973593932
bool__indi_soc_gastrointestinal_disorders,-0.3366633601645569,0.7141492105139978
bool__has_end_dt,-0.390973490251822,0.6763980869445693
categorical__reporter_country_IT,-0.44872188744677205,0.6384436331942577
categorical__occr_country_IT,-0.5038218221855747,0.6042170313353764
categorical__rept_cod_PER,-0.599946259165788,0.5488411304816948
bool__indi_soc_infections_and_infestations,-0.6892998813549686,0.5019273547804004
