feature,odds_ratio
categorical__reporter_country_SK,0.9615709923803025
categorical__reporter_country_HU,0.9588649542387002
categorical__rpsr_cod_OTH,0.958617844028926
categorical__rpsr_cod_FGN|HP,0.9578891630001904
categorical__reporter_country_RO,0.9573464944894884
categorical__reporter_country_CZ,0.956042087237751
bool__has_rpsr,0.9560420338847553
categorical__occr_country_CZ,0.9548626183858667
categorical__reporter_country_UNITED KINGDOM,0.9544243546974183
bool__indi_soc_metabolism_and_nutrition_disorders,0.9542042120143565
categorical__rpsr_cod_FGN,0.9538693680810615
bool__indi_dizziness_vertigo,0.9525002471295677
bool__has_start_dt,0.9522614289827162
bool__indi_soc_skin_and_subcutaneous_tissue_disorders,0.9517164349090753
bool__is_other_zdrug,0.95152676894954
categorical__reporter_country_unknown,0.9513392469550426
categorical__age_group_65-74,0.9469164915620196
categorical__reporter_country_DK,0.9460214012183968
categorical__reporter_country_RU,0.9398899911208699
categorical__reporter_country_NO,0.9393002285330951
categorical__occr_country_SG,0.9389919445268398
bool__indi_soc_immune_system_disorders,0.9380393649890393
numeric__therapy_record_n,0.936256363086754
categorical__rpsr_cod_FGN|OTH,0.9359703296576176
categorical__reporter_country_SG,0.9329884417789708
categorical__occr_country_KR,0.9318227390238523
categorical__occr_country_TR,0.9316552497959387
categorical__occr_country_NO,0.931263454848506
categorical__reporter_country_KR,0.9285950044089095
categorical__distinct_drug_n_bucket_5-9,0.9267973385216175
categorical__reporter_country_TR,0.9259765689697642
categorical__e_sub_Y,0.9218833751976881
categorical__drug_n_bucket_2,0.9213090972463653
bool__indi_soc_injury_poisoning_and_procedural_complications,0.9186857232940131
categorical__rpsr_cod_HP|LIT,0.9148081848471349
categorical__occr_country_IN,0.9100962594055287
bool__pheno_visual_disturbance,0.9091767873204186
bool__polypharmacy_5,0.9072417246780509
categorical__reporter_country_PL,0.9065012516194106
bool__is_opioid,0.9040665955834916
categorical__rept_cod_30DAY,0.9011800071266215
numeric__log_distinct_drug_n,0.8938332747739501
categorical__distinct_drug_n_bucket_3-4,0.8900368313600361
categorical__reporter_country_ITALY,0.8895664905179691
categorical__reporter_country_NL,0.889023230986776
categorical__occr_country_PL,0.8862013009923168
categorical__reporter_country_IN,0.8836755694482306
categorical__reporter_country_SE,0.8792115998441393
categorical__occr_country_SE,0.8720115657662193
categorical__sex_clean_M,0.8706521335301953
categorical__rpsr_cod_CSM,0.8681894015662147
categorical__reporter_country_JAPAN,0.8607481587629394
bool__is_antiepileptic,0.8579683893890035
categorical__occr_country_PT,0.8539662646341203
categorical__reporter_country_GERMANY,0.8496551705549635
bool__indi_soc_investigations,0.8396026257679146
categorical__reporter_country_PT,0.8381497477888935
bool__duration_known,0.8281713030662701
bool__indi_soc_neoplasms_benign_malignant_and_unspecified_incl_cysts_and_polyps,0.8199973523570994
categorical__occr_country_ES,0.8157046710395517
categorical__reporter_country_ES,0.8103210602395966
categorical__occr_country_NL,0.8096744695096616
bool__indi_soc_blood_and_lymphatic_system_disorders,0.8033813051435302
bool__indi_soc_eye_disorders,0.7877047195542951
bool__indi_epilepsy,0.7712845557467237
categorical__occr_country_CN,0.7413718396550312
bool__indi_pain,0.7282760090775943
categorical__reporter_country_CN,0.7175664973593932
bool__indi_soc_gastrointestinal_disorders,0.7141492105139978
bool__has_end_dt,0.6763980869445693
categorical__reporter_country_IT,0.6384436331942577
categorical__occr_country_IT,0.6042170313353764
categorical__rept_cod_PER,0.5488411304816948
bool__indi_soc_infections_and_infestations,0.5019273547804004
