,DYSARTHRIA,MOTOR DYSFUNCTION,FATIGUE,GASTROINTESTINAL DISORDER,AFFECT LABILITY,PNEUMONIA,COORDINATION ABNORMAL,APHASIA,CEREBROVASCULAR ACCIDENT,DYSPHAGIA,EATING DISORDER,CYSTITIS,NASOPHARYNGITIS,MUSCLE SPASTICITY,PSORIASIS,SKIN EXFOLIATION,SNEEZING,ADJUSTMENT DISORDER,CAROTID ARTERY THROMBOSIS,HEMIPARESIS,HEMIPLEGIA,INFLUENZA,INFLUENZA LIKE ILLNESS,NEUROLOGIC NEGLECT SYNDROME,PALPITATIONS,PERSONALITY DISORDER,RESPIRATORY TRACT CONGESTION,RHINORRHOEA,SENSORY LOSS,SINUS CONGESTION,SINUS DISORDER,SKIN HAEMORRHAGE,BLOOD PRESSURE INCREASED,COUGH,CONFUSIONAL STATE,NAUSEA,PAIN,ANXIETY,MALAISE,HEADACHE,MUSCULAR WEAKNESS,VOMITING,PYREXIA,DIZZINESS,HYPOTENSION,SYNCOPE,HYPONATRAEMIA,COGNITIVE DISORDER,DRUG INTERACTION,HEAD INJURY
SKIN HAEMORRHAGE,0.8603578619903393,0.8603578619903393,0.8971649982661825,0.8368751799687153,0.9322787246538932,0.9384962965431443,0.9578412301238324,0.9713522231683216,0.9783041998811366,0.9783041998811366,0.9783041998811366,0.985393016497928,0.985393016497928,0.9926233244358432,0.9926233244358432,0.9926233244358432,0.9926233244358432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9105814739688979,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.917527753998279,0.9246180675321002,0.5258893585629263,0.7283905122506155,0.7700594371124985,0.7738106754629624,0.8014523665668419,0.8603578619903393,0.8521800628597996,0.9084723161156562,0.9142705864056044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLOOD PRESSURE INCREASED,0.7878610703465195,0.7878610703465195,0.8357434014279157,0.8434303878403685,0.8546751984031546,0.8604479980304185,0.8784060855306912,0.8909458752158882,0.8973973290645076,0.8973973290645076,0.8973973290645076,0.9039752282076131,0.9039752282076131,0.910683868639995,0.910683868639995,0.910683868639995,0.910683868639995,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.917527753998279,0.0,0.9316403918616475,0.47549676779668704,0.665028990412579,0.7159437111998376,0.7073463759061925,0.7330769676041291,0.8142883807923328,0.7925207983074308,0.8325671849481208,0.8518498349465728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COUGH,0.8075623272487785,0.7942613598437532,0.8561809917452753,0.8501202328775619,0.8614248409977247,0.8672284836736615,0.899834287944379,0.897890848054326,0.9191940901166145,0.9191940901166145,0.9191940901166145,0.9259000935206497,0.9109912222007573,0.9177365958568048,0.9177365958568048,0.9177365958568048,0.932739613848963,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9397172512613242,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9246180675321002,0.9316403918616475,0.0,0.48994667702364003,0.6708340225917673,0.7098384701877773,0.7255649118512093,0.7392030396353734,0.7942613598437532,0.798944959116233,0.8391996265275277,0.8446133366606833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CONFUSIONAL STATE,0.47298355887908167,0.42418543715169443,0.49355060390777283,0.4253107394608203,0.5640902711344847,0.49039682595105644,0.5134461684527896,0.5143854534394467,0.5194323454406146,0.5194323454406146,0.52849216214508,0.5245686943553227,0.5154525038390951,0.5206237453395955,0.5206237453395955,0.5206237453395955,0.5206237453395955,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.4704940039871023,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.5258893585629263,0.47549676779668704,0.48994667702364003,0.0,0.4439240873634768,0.3778106387043831,0.4853892108432358,0.4104150309742114,0.45671751830328594,0.4442653752162629,0.4682638692936723,0.49821647936824176,-0.0340409777593295,-0.12334413098227688,0.0,0.036563726476481165,0.07836883472530579,-0.005817542108444405,-0.0709133260210045
NAUSEA,0.6134329905611887,0.7857837430017276,0.6754359281717972,0.7379802331688496,0.7813012278286509,0.6889204769573595,0.6939029043712017,0.7049736988346305,0.7106632353716373,0.7219568201923414,0.7106632353716373,0.7164601004245545,0.7164601004245545,0.722367924290227,0.722367924290227,0.722367924290227,0.722367924290227,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7168815940612315,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.7283905122506155,0.665028990412579,0.6708340225917673,0.4439240873634768,0.0,0.62121073129263,0.7457550997242676,0.6216366302555355,0.7249540656697727,0.6787204420615739,0.7699567501823535,0.7113874998372821,0.1909660224410761,0.16738521390506467,0.13719444368008307,0.3370872938115602,0.35600447850692096,0.21608023669143372,0.0
PAIN,0.651665939516278,0.6728293799978369,0.7049582767040107,0.6354556858335957,0.7128613812858461,0.7295058825070593,0.7344951338799063,0.7459077035274998,0.7517743311663354,0.7517743311663354,0.7517743311663354,0.7577526118985307,0.7577526118985307,0.7638463262552938,0.7638463262552938,0.7638463262552938,0.7638463262552938,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7580471275397068,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7700594371124985,0.7159437111998376,0.7098384701877773,0.3778106387043831,0.62121073129263,0.0,0.7618936357660664,0.6610664186147583,0.7574831419240721,0.7091106240573907,0.7701519391220886,0.7532325602895245,-0.04233649757257156,-0.0527829731769139,-0.06515796091601628,-0.022752994691752876,-0.02038364181585437,-0.044724378882642093,-0.05076070238969803
ANXIETY,0.6763437715256753,0.6657217798936571,0.741545254075631,0.6387658470917174,0.8300207384333889,0.7217359029680267,0.7613879132317423,0.7613515265461555,0.7554741790053355,0.7554741790053355,0.7554741790053355,0.7614691774727452,0.7614691774727452,0.7675800172194209,0.7675800172194209,0.7675800172194209,0.7795612458560321,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7738106754629624,0.7073463759061925,0.7255649118512093,0.4853892108432358,0.7457550997242676,0.7618936357660664,0.0,0.6545759986668573,0.7188317380537477,0.7234303697452343,0.7628740410719823,0.7569967043355019,0.03439388061647078,-0.052057920629535355,0.0,0.14679335306885466,0.15138067340965933,0.053647186015352955,0.0
MALAISE,0.7240468470862287,0.6912857606311382,0.7350413971199881,0.6631264816015984,0.74291408435193,0.7717847535661397,0.7650469714631833,0.7767267644078182,0.7948965540892846,0.7948965540892846,0.782731764633641,0.7888517366498169,0.8010922203025141,0.8074083560572656,0.7950905760903069,0.7950905760903069,0.7950905760903069,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.7890556325927525,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.8014523665668419,0.7330769676041291,0.7392030396353734,0.4104150309742114,0.6216366302555355,0.6610664186147583,0.6545759986668573,0.0,0.7568079335413193,0.7286304145186485,0.7793791896490025,0.7847198346627785,-0.024892851352025402,-0.0020942695414584776,0.0,-0.01673207572306214,-0.02694788494848554,0.0,-0.045437052955589176
HEADACHE,0.7571405148384981,0.7455757774498551,0.8153043889082547,0.714877441162685,0.7992091008685959,0.8048322233018876,0.8223155020253388,0.8345158213314855,0.8536727838149992,0.8407901894936387,0.8407901894936387,0.847185875619063,0.8601486306071312,0.8537069950850507,0.8537069950850507,0.8537069950850507,0.8537069950850507,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8472296368549727,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8603578619903393,0.8142883807923328,0.7942613598437532,0.45671751830328594,0.7249540656697727,0.7574831419240721,0.7188317380537477,0.7568079335413193,0.0,0.7966658715228064,0.8865460032972953,0.8437270562509124,-0.00045820998686423346,-0.0365160438972721,0.0,-0.01923322207922329,-0.017097651862792496,0.0,0.0
MUSCULAR WEAKNESS,0.7269455264193161,0.7501856414538128,0.8081752609501722,0.743847670955769,0.7915713159614068,0.8221324377394631,0.8144739985236733,0.826566583093517,0.8327855018199688,0.8327855018199688,0.8327855018199688,0.8391246366173734,0.8391246366173734,0.8455880653675678,0.8455880653675678,0.8455880653675678,0.8455880653675678,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.8521800628597996,0.7925207983074308,0.798944959116233,0.4442653752162629,0.6787204420615739,0.7091106240573907,0.7234303697452343,0.7286304145186485,0.7966658715228064,0.0,0.8431498018509077,0.8365236038824844,0.021472358273829074,-0.023770183628534787,0.0,-0.005236512456490356,-0.002930610146011985,-0.002930610146011985,-0.04827536020951044
VOMITING,0.7776602969280242,0.7897587087468321,0.8372540445644265,0.7570082337484522,0.8451127783550442,0.850935612823014,0.869044666053029,0.8816858365677599,0.8881882077811565,0.9016652912770183,0.8881882077811565,0.8948171782003703,0.8948171782003703,0.9015770457803691,0.9015770457803691,0.9015770457803691,0.9015770457803691,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.8947382667550828,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.9084723161156562,0.8325671849481208,0.8391996265275277,0.4682638692936723,0.7699567501823535,0.7701519391220886,0.7628740410719823,0.7793791896490025,0.8865460032972953,0.8431498018509077,0.0,0.8918628103000306,-0.05393252174362049,-0.028709444731792426,0.0,0.01575910767838944,-0.009600923510611446,-0.0374304497413701,0.0
PYREXIA,0.7829114776708777,0.7950745933868846,0.842779133854594,0.7620779744647492,0.8506404495734534,0.8564877479720099,0.8746734297797439,0.9008351395741403,0.893898834358587,0.893898834358587,0.893898834358587,0.900556347793657,0.9141898168141431,0.9073454221947765,0.9073454221947765,0.9073454221947765,0.9073454221947765,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9004630855431925,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.9142705864056044,0.8518498349465728,0.8446133366606833,0.49821647936824176,0.7113874998372821,0.7532325602895245,0.7569967043355019,0.7847198346627785,0.8437270562509124,0.8365236038824844,0.8918628103000306,0.0,-0.05295976894865021,-0.0028745178508514783,0.0,-0.010831971375994228,-0.00872671032587199,0.0,-0.028358729066764413
DIZZINESS,-0.082975004217053,0.11300238207964533,-0.07721041216071353,0.035277883571203796,-0.0058788030091267394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03946556021379336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340409777593295,0.1909660224410761,-0.04233649757257156,0.03439388061647078,-0.024892851352025402,-0.00045820998686423346,0.021472358273829074,-0.05393252174362049,-0.05295976894865021,0.0,0.19593164739353908,0.2783868839842121,0.31180670035429453,0.43729927121649054,0.27121525056883267,-0.055221682497742744
HYPOTENSION,0.0,0.11754581737974644,0.0,0.11096060786348806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015131546692989353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12334413098227688,0.16738521390506467,-0.0527829731769139,-0.052057920629535355,-0.0020942695414584776,-0.0365160438972721,-0.023770183628534787,-0.028709444731792426,-0.0028745178508514783,0.19593164739353908,0.0,0.3129438834766182,0.3346487780387343,0.35500114222064705,0.20506997321339307,-0.04546435008611161
SYNCOPE,0.06171222303654366,0.13717922204174096,0.0,0.08948164731410416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13719444368008307,-0.06515796091601628,0.0,0.0,0.0,0.0,0.0,0.0,0.2783868839842121,0.3129438834766182,0.0,0.23735963185306463,0.27157550369829075,0.40177094958566995,0.0
HYPONATRAEMIA,0.0,0.09892080413907615,-0.04061906822047063,0.1011125766202402,0.062035167868875286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014931259860265945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036563726476481165,0.3370872938115602,-0.022752994691752876,0.14679335306885466,-0.01673207572306214,-0.01923322207922329,-0.005236512456490356,0.01575910767838944,-0.010831971375994228,0.31180670035429453,0.3346487780387343,0.23735963185306463,0.0,0.5773368417599491,0.36594826955081367,0.0
COGNITIVE DISORDER,0.0,0.1824168592125876,0.0,0.14687133816274636,0.06505580187287772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035678600494385543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07836883472530579,0.35600447850692096,-0.02038364181585437,0.15138067340965933,-0.02694788494848554,-0.017097651862792496,-0.002930610146011985,-0.009600923510611446,-0.00872671032587199,0.43729927121649054,0.35500114222064705,0.27157550369829075,0.5773368417599491,0.0,0.35748987854251013,0.0
DRUG INTERACTION,0.07600911997238488,0.1159120221874609,0.0,0.06248147079696849,0.05083492617421974,-0.03373861864848435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005817542108444405,0.21608023669143372,-0.044724378882642093,0.053647186015352955,0.0,0.0,-0.002930610146011985,-0.0374304497413701,0.0,0.27121525056883267,0.20506997321339307,0.40177094958566995,0.36594826955081367,0.35748987854251013,0.0,-0.02987030693750517
HEAD INJURY,0.0,0.0,-0.030770788079239452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0709133260210045,0.0,-0.05076070238969803,0.0,-0.045437052955589176,0.0,-0.04827536020951044,0.0,-0.028358729066764413,-0.055221682497742744,-0.04546435008611161,0.0,0.0,0.0,-0.02987030693750517,0.0
